GeneSet_ID	gene_ID	N	M	n	m	p_value	FDR_q_value
hsa04613	153222	155	17	13	1	0.79319980464031	0.8398586166779753
hsa04614	153222	155	17	2	1	0.20795978215333052	0.4048295895445427
hsa04621	153222	155	17	15	1	0.8399059520489864	0.8639032649646717
hsa04640	153222	155	17	5	1	0.4451025312402211	0.6966822228107808
hsa04724	153222	155	17	1	1	0.10967741935483871	0.3037220843672457
hsa04727	153222	155	17	1	1	0.10967741935483871	0.3037220843672457
hsa04910	153222	155	17	1	1	0.10967741935483871	0.3037220843672457
hsa04914	153222	155	17	7	1	0.5641261762171506	0.700294563579911
hsa04919	153222	155	17	3	1	0.29596425080296046	0.5073672870907894
hsa04936	153222	155	17	2	1	0.20795978215333052	0.4048295895445427
hsa04974	153222	155	17	2	2	0.011395056556346879	0.20511101801424383
hsa04975	153222	155	17	1	1	0.10967741935483871	0.3037220843672457
hsa04979	153222	155	17	2	1	0.20795978215333052	0.4048295895445427
hsa05010	153222	155	17	8	2	0.21366006114850863	0.4048295895445427
hsa05012	153222	155	17	6	1	0.5079909110329961	0.700294563579911
hsa05022	153222	155	17	7	1	0.5641261762171506	0.700294563579911
hsa05034	153222	155	17	8	1	0.6141927640840998	0.7370313169009198
hsa05120	153222	155	17	1	1	0.10967741935483871	0.3037220843672457
hsa05171	153222	155	17	11	1	0.7338814133954046	0.8256165900698302
hsa05203	153222	155	17	13	1	0.79319980464031	0.8398586166779753
hsa05322	153222	155	17	10	1	0.6985375386119819	0.8112048835493982
hsa05417	153222	155	17	3	1	0.29596425080296046	0.5073672870907894
hsa00010	11274	155	24	1	1	0.15483870967741933	0.27096774193548384
hsa00052	11274	155	24	1	1	0.15483870967741933	0.27096774193548384
hsa00240	11274	155	24	4	1	0.4934446691162959	0.5622974136441512
hsa01100	11274	155	24	24	2	0.9226199960475508	0.9226199960475508
hsa01232	11274	155	24	4	1	0.4934446691162959	0.5622974136441512
hsa01240	11274	155	24	4	1	0.4934446691162959	0.5622974136441512
hsa03250	11274	155	24	5	2	0.17139624683261667	0.289600554993042
hsa04062	11274	155	24	2	2	0.023125261834939254	0.0755425219941349
hsa04064	11274	155	24	1	1	0.15483870967741933	0.27096774193548384
hsa04141	11274	155	24	6	1	0.6421236907372614	0.7150922919574048
hsa04142	11274	155	24	2	1	0.28655215751989943	0.3900293255131964
hsa04217	11274	155	24	4	4	0.00045940277639069206	0.0032158194347348444
hsa04330	11274	155	24	2	1	0.28655215751989943	0.3900293255131964
hsa04380	11274	155	24	4	2	0.11352817095351798	0.27096774193548384
hsa04514	11274	155	24	2	1	0.28655215751989943	0.3900293255131964
hsa04610	11274	155	24	2	1	0.28655215751989943	0.3900293255131964
hsa04620	11274	155	24	1	1	0.15483870967741933	0.27096774193548384
hsa04621	11274	155	24	15	7	0.0025346868937249794	0.0155249572240655
hsa04622	11274	155	24	2	2	0.023125261834939254	0.0755425219941349
hsa04623	11274	155	24	2	2	0.023125261834939254	0.0755425219941349
hsa04625	11274	155	24	2	2	0.023125261834939254	0.0755425219941349
hsa04630	11274	155	24	3	2	0.06272538340849534	0.192096486688517
hsa04658	11274	155	24	1	1	0.15483870967741933	0.27096774193548384
hsa04659	11274	155	24	2	1	0.28655215751989943	0.3900293255131964
hsa04917	11274	155	24	1	1	0.15483870967741933	0.27096774193548384
hsa04919	11274	155	24	3	1	0.3984655445756014	0.5138108337948545
hsa04933	11274	155	24	1	1	0.15483870967741933	0.27096774193548384
hsa04935	11274	155	24	1	1	0.15483870967741933	0.27096774193548384
hsa05010	11274	155	24	8	1	0.7484544352633571	0.7803035601681808
hsa05133	11274	155	24	1	1	0.15483870967741933	0.27096774193548384
hsa05140	11274	155	24	2	1	0.28655215751989943	0.3900293255131964
hsa05145	11274	155	24	1	1	0.15483870967741933	0.27096774193548384
hsa05152	11274	155	24	4	1	0.4934446691162959	0.5622974136441512
hsa05160	11274	155	24	12	10	6.565110530647907e-08	1.0723013866724915e-06
hsa05161	11274	155	24	8	4	0.020541076317923283	0.0755425219941349
hsa05162	11274	155	24	9	9	1.1640860809169975e-08	2.852010898246644e-07
hsa05164	11274	155	24	10	10	1.1959788502571896e-09	5.860296366260229e-08
hsa05165	11274	155	24	10	5	0.008756444764156433	0.047673977049296136
hsa05167	11274	155	24	4	3	0.011922595863472722	0.058420719731016334
hsa05168	11274	155	24	9	8	8.694267916848827e-07	8.52038255851185e-06
hsa05169	11274	155	24	11	7	0.00020058060160971857	0.001638074913146035
hsa05170	11274	155	24	7	1	0.6997681969272327	0.7619698144318756
hsa05171	11274	155	24	11	9	5.270417602300042e-07	6.456261562817552e-06
hsa05200	11274	155	24	9	2	0.4199051262195785	0.5275731073015217
hsa05202	11274	155	24	8	1	0.7484544352633571	0.7803035601681808
hsa05203	11274	155	24	13	1	0.8982209338539866	0.9169338699759447
hsa05212	11274	155	24	3	1	0.3984655445756014	0.5138108337948545
hsa05235	11274	155	24	4	2	0.11352817095351798	0.27096774193548384
hsa05321	11274	155	24	2	1	0.28655215751989943	0.3900293255131964
hsa04614	79971	155	1	2	1	0.012903225806451613	0.025806451612903226
hsa04640	79971	155	1	5	1	0.03225806451612903	0.04301075268817204
hsa04974	79971	155	1	2	1	0.012903225806451613	0.025806451612903226
hsa05010	79971	155	1	8	1	0.05161290322580645	0.05161290322580645
hsa00230	81567	155	23	1	1	0.14838709677419354	0.3635483870967742
hsa00240	81567	155	23	4	1	0.4776148150261802	0.5442587427042519
hsa00260	81567	155	23	1	1	0.14838709677419354	0.3635483870967742
hsa00480	81567	155	23	2	2	0.02119815668202765	0.34623655913978496
hsa00520	81567	155	23	2	1	0.2755760368663594	0.40041998178743754
hsa00630	81567	155	23	1	1	0.14838709677419354	0.3635483870967742
hsa00760	81567	155	23	2	1	0.2755760368663594	0.40041998178743754
hsa00790	81567	155	23	2	1	0.2755760368663594	0.40041998178743754
hsa00983	81567	155	23	3	1	0.3844763711936387	0.4830600561150845
hsa01100	81567	155	23	24	5	0.26795983615180463	0.40041998178743754
hsa01200	81567	155	23	1	1	0.14838709677419354	0.3635483870967742
hsa01232	81567	155	23	4	1	0.4776148150261802	0.5442587427042519
hsa01240	81567	155	23	4	1	0.4776148150261802	0.5442587427042519
hsa01250	81567	155	23	1	1	0.14838709677419354	0.3635483870967742
hsa01523	81567	155	23	3	1	0.3844763711936387	0.4830600561150845
hsa03030	81567	155	23	4	2	0.10506103969601421	0.3635483870967742
hsa03060	81567	155	23	1	1	0.14838709677419354	0.3635483870967742
hsa03250	81567	155	23	5	1	0.5571834193599408	0.6067108344141577
hsa03410	81567	155	23	1	1	0.14838709677419354	0.3635483870967742
hsa03450	81567	155	23	1	1	0.14838709677419354	0.3635483870967742
hsa04020	81567	155	23	2	1	0.2755760368663594	0.40041998178743754
hsa04060	81567	155	23	3	2	0.05777536821180084	0.3635483870967742
hsa04068	81567	155	23	4	1	0.4776148150261802	0.5442587427042519
hsa04110	81567	155	23	14	5	0.037038599409959405	0.3635483870967742
hsa04114	81567	155	23	7	2	0.2778424363423036	0.40041998178743754
hsa04115	81567	155	23	4	2	0.10506103969601421	0.3635483870967742
hsa04141	81567	155	23	6	4	0.004644227405035705	0.2275671428467496
hsa04151	81567	155	23	3	1	0.3844763711936387	0.4830600561150845
hsa04218	81567	155	23	7	2	0.2778424363423036	0.40041998178743754
hsa04640	81567	155	23	5	1	0.5571834193599408	0.6067108344141577
hsa04657	81567	155	23	2	1	0.2755760368663594	0.40041998178743754
hsa04659	81567	155	23	2	1	0.2755760368663594	0.40041998178743754
hsa04672	81567	155	23	2	2	0.02119815668202765	0.34623655913978496
hsa04914	81567	155	23	7	2	0.2778424363423036	0.40041998178743754
hsa04915	81567	155	23	1	1	0.14838709677419354	0.3635483870967742
hsa04918	81567	155	23	1	1	0.14838709677419354	0.3635483870967742
hsa04921	81567	155	23	1	1	0.14838709677419354	0.3635483870967742
hsa04970	81567	155	23	2	1	0.2755760368663594	0.40041998178743754
hsa04972	81567	155	23	1	1	0.14838709677419354	0.3635483870967742
hsa05012	81567	155	23	6	1	0.6250819617247498	0.6658481766198422
hsa05022	81567	155	23	7	1	0.6829552159551577	0.6971834496208902
hsa05132	81567	155	23	2	1	0.2755760368663594	0.40041998178743754
hsa05170	81567	155	23	7	1	0.6829552159551577	0.6971834496208902
hsa05200	81567	155	23	9	1	0.7741223500324023	0.7741223500324023
hsa05207	81567	155	23	5	2	0.15934039769113775	0.37179426127932147
hsa05215	81567	155	23	3	1	0.3844763711936387	0.4830600561150845
hsa05340	81567	155	23	1	1	0.14838709677419354	0.3635483870967742
hsa05417	81567	155	23	3	1	0.3844763711936387	0.4830600561150845
hsa05418	81567	155	23	2	1	0.2755760368663594	0.40041998178743754
hsa00010	151636	155	30	1	1	0.1935483870967742	0.35080645161290325
hsa00052	151636	155	30	1	1	0.1935483870967742	0.35080645161290325
hsa00240	151636	155	30	4	1	0.5810046506640933	0.6877197905819881
hsa01100	151636	155	30	24	2	0.9715272686173828	0.983933124740413
hsa01232	151636	155	30	4	1	0.5810046506640933	0.6877197905819881
hsa01240	151636	155	30	4	1	0.5810046506640933	0.6877197905819881
hsa02010	151636	155	30	1	1	0.1935483870967742	0.35080645161290325
hsa03008	151636	155	30	18	1	0.983933124740413	0.983933124740413
hsa03018	151636	155	30	2	2	0.036447423544197735	0.13212191034771678
hsa03250	151636	155	30	5	2	0.24802821410575698	0.43592837630708803
hsa04062	151636	155	30	2	2	0.036447423544197735	0.13212191034771678
hsa04064	151636	155	30	1	1	0.1935483870967742	0.35080645161290325
hsa04141	151636	155	30	6	1	0.731399007842942	0.8484228490978127
hsa04142	151636	155	30	2	1	0.35064935064935066	0.49604054482103266
hsa04217	151636	155	30	4	4	0.001184823365987852	0.008589969403411927
hsa04330	151636	155	30	2	1	0.35064935064935066	0.49604054482103266
hsa04380	151636	155	30	4	2	0.1688780775468082	0.35080645161290325
hsa04514	151636	155	30	2	1	0.35064935064935066	0.49604054482103266
hsa04550	151636	155	30	1	1	0.1935483870967742	0.35080645161290325
hsa04610	151636	155	30	2	1	0.35064935064935066	0.49604054482103266
hsa04613	151636	155	30	13	1	0.9463367635931121	0.980134505150009
hsa04620	151636	155	30	1	1	0.1935483870967742	0.35080645161290325
hsa04621	151636	155	30	15	9	0.0002746330215792777	0.002654785875266351
hsa04622	151636	155	30	2	2	0.036447423544197735	0.13212191034771678
hsa04623	151636	155	30	2	2	0.036447423544197735	0.13212191034771678
hsa04625	151636	155	30	2	2	0.036447423544197735	0.13212191034771678
hsa04630	151636	155	30	3	2	0.09600203717850775	0.30933989757519165
hsa04658	151636	155	30	1	1	0.1935483870967742	0.35080645161290325
hsa04659	151636	155	30	2	1	0.35064935064935066	0.49604054482103266
hsa04917	151636	155	30	1	1	0.1935483870967742	0.35080645161290325
hsa04919	151636	155	30	3	1	0.47797300738477205	0.6300553279162905
hsa04933	151636	155	30	1	1	0.1935483870967742	0.35080645161290325
hsa04935	151636	155	30	1	1	0.1935483870967742	0.35080645161290325
hsa04975	151636	155	30	1	1	0.1935483870967742	0.35080645161290325
hsa04979	151636	155	30	2	1	0.35064935064935066	0.49604054482103266
hsa05010	151636	155	30	8	1	0.8289635800893611	0.8903682897256101
hsa05034	151636	155	30	8	1	0.8289635800893611	0.8903682897256101
hsa05133	151636	155	30	1	1	0.1935483870967742	0.35080645161290325
hsa05140	151636	155	30	2	1	0.35064935064935066	0.49604054482103266
hsa05145	151636	155	30	1	1	0.1935483870967742	0.35080645161290325
hsa05152	151636	155	30	4	1	0.5810046506640933	0.6877197905819881
hsa05160	151636	155	30	12	10	9.243069394739793e-07	1.78699341631636e-05
hsa05161	151636	155	30	8	4	0.0459134901295867	0.1566460251480017
hsa05162	151636	155	30	9	9	1.273782273139633e-07	3.6939685921049356e-06
hsa05164	151636	155	30	10	10	1.8321525846528967e-08	1.06264849909868e-06
hsa05165	151636	155	30	10	5	0.024313231437998382	0.1281970384912642
hsa05167	151636	155	30	4	3	0.023125996810207335	0.1281970384912642
hsa05168	151636	155	30	9	8	6.641037578596178e-06	7.703603591171566e-05
hsa05169	151636	155	30	11	7	0.0010040535034298462	0.008319300456990154
hsa05170	151636	155	30	7	1	0.7854797445188597	0.8761120227325743
hsa05171	151636	155	30	11	9	5.305691259060759e-06	7.6932523256381e-05
hsa05200	151636	155	30	9	2	0.5497204455413792	0.6877197905819881
hsa05203	151636	155	30	13	2	0.7611273636047384	0.865595825275977
hsa05212	151636	155	30	3	1	0.47797300738477205	0.6300553279162905
hsa05235	151636	155	30	4	3	0.023125996810207335	0.1281970384912642
hsa05321	151636	155	30	2	1	0.35064935064935066	0.49604054482103266
hsa05322	151636	155	30	10	1	0.8918411009678878	0.9404869792024999
hsa05417	151636	155	30	3	1	0.47797300738477205	0.6300553279162905
hsa00190	57162	155	17	3	1	0.29596425080296046	0.3743077289566853
hsa00512	57162	155	17	1	1	0.10967741935483871	0.24821731748726655
hsa00532	57162	155	17	2	1	0.20795978215333052	0.3311952086145634
hsa00561	57162	155	17	1	1	0.10967741935483871	0.24821731748726655
hsa00564	57162	155	17	1	1	0.10967741935483871	0.24821731748726655
hsa00600	57162	155	17	1	1	0.10967741935483871	0.24821731748726655
hsa01100	57162	155	17	24	4	0.25592203013134773	0.3743077289566853
hsa02010	57162	155	17	1	1	0.10967741935483871	0.24821731748726655
hsa03008	57162	155	17	18	1	0.891756063977426	0.891756063977426
hsa03018	57162	155	17	2	2	0.011395056556346879	0.24821731748726655
hsa04114	57162	155	17	7	1	0.5641261762171506	0.6064356394334368
hsa04120	57162	155	17	4	1	0.374705091173682	0.4475644144574535
hsa04141	57162	155	17	6	1	0.5079909110329961	0.5748318203794429
hsa04145	57162	155	17	5	1	0.4451025312402211	0.5172813200899867
hsa04150	57162	155	17	1	1	0.10967741935483871	0.24821731748726655
hsa04330	57162	155	17	2	1	0.20795978215333052	0.3311952086145634
hsa04540	57162	155	17	3	1	0.29596425080296046	0.3743077289566853
hsa04621	57162	155	17	15	1	0.8399059520489864	0.8599037128120576
hsa04714	57162	155	17	3	1	0.29596425080296046	0.3743077289566853
hsa04723	57162	155	17	2	1	0.20795978215333052	0.3311952086145634
hsa04724	57162	155	17	1	1	0.10967741935483871	0.24821731748726655
hsa04727	57162	155	17	1	1	0.10967741935483871	0.24821731748726655
hsa04910	57162	155	17	1	1	0.10967741935483871	0.24821731748726655
hsa04914	57162	155	17	7	1	0.5641261762171506	0.6064356394334368
hsa04919	57162	155	17	3	1	0.29596425080296046	0.3743077289566853
hsa04932	57162	155	17	2	1	0.20795978215333052	0.3311952086145634
hsa04936	57162	155	17	2	1	0.20795978215333052	0.3311952086145634
hsa04974	57162	155	17	2	1	0.20795978215333052	0.3311952086145634
hsa04975	57162	155	17	1	1	0.10967741935483871	0.24821731748726655
hsa04979	57162	155	17	2	1	0.20795978215333052	0.3311952086145634
hsa05010	57162	155	17	8	3	0.04373709626674274	0.24821731748726655
hsa05012	57162	155	17	6	3	0.018024728169883843	0.24821731748726655
hsa05014	57162	155	17	4	2	0.05974172969079589	0.24821731748726655
hsa05016	57162	155	17	4	2	0.05974172969079589	0.24821731748726655
hsa05020	57162	155	17	4	2	0.05974172969079589	0.24821731748726655
hsa05022	57162	155	17	7	3	0.029363913147044497	0.24821731748726655
hsa05120	57162	155	17	1	1	0.10967741935483871	0.24821731748726655
hsa05130	57162	155	17	1	1	0.10967741935483871	0.24821731748726655
hsa05132	57162	155	17	2	1	0.20795978215333052	0.3311952086145634
hsa05171	57162	155	17	11	1	0.7338814133954046	0.7696805067317658
hsa05208	57162	155	17	4	1	0.374705091173682	0.4475644144574535
hsa05415	57162	155	17	3	1	0.29596425080296046	0.3743077289566853
hsa05417	57162	155	17	3	1	0.29596425080296046	0.3743077289566853
hsa00983	6037	155	8	3	1	0.14789258812029213	0.18486573515036514
hsa04080	6037	155	8	3	1	0.14789258812029213	0.18486573515036514
hsa04142	6037	155	8	2	1	0.10087976539589442	0.18486573515036514
hsa04145	6037	155	8	5	1	0.23550906999708326	0.25233114642544635
hsa04613	6037	155	8	13	2	0.13645867054062144	0.18486573515036514
hsa04614	6037	155	8	2	1	0.10087976539589442	0.18486573515036514
hsa04621	6037	155	8	15	3	0.030834041183431544	0.15417020591715772
hsa04640	6037	155	8	5	1	0.23550906999708326	0.25233114642544635
hsa04657	6037	155	8	2	1	0.10087976539589442	0.18486573515036514
hsa05146	6037	155	8	2	1	0.10087976539589442	0.18486573515036514
hsa05150	6037	155	8	6	3	0.0017067156465408932	0.0128003673490567
hsa05202	6037	155	8	8	4	0.0001943335282007098	0.002915002923010647
hsa05221	6037	155	8	3	1	0.14789258812029213	0.18486573515036514
hsa05310	6037	155	8	1	1	0.05161290322580645	0.18486573515036514
hsa05322	6037	155	8	10	1	0.42098170889849135	0.42098170889849135
hsa04062	29126	155	6	2	1	0.07616254713028907	0.1025265057523122
hsa04064	29126	155	6	1	1	0.03870967741935484	0.1025265057523122
hsa04217	29126	155	6	4	1	0.14742864579077503	0.15636371523264017
hsa04330	29126	155	6	2	1	0.07616254713028907	0.1025265057523122
hsa04380	29126	155	6	4	1	0.14742864579077503	0.15636371523264017
hsa04514	29126	155	6	2	1	0.07616254713028907	0.1025265057523122
hsa04620	29126	155	6	1	1	0.03870967741935484	0.1025265057523122
hsa04621	29126	155	6	15	2	0.10461818059160058	0.1311233779924482
hsa04622	29126	155	6	2	1	0.07616254713028907	0.1025265057523122
hsa04623	29126	155	6	2	1	0.07616254713028907	0.1025265057523122
hsa04625	29126	155	6	2	1	0.07616254713028907	0.1025265057523122
hsa04630	29126	155	6	3	1	0.11239146685066986	0.1311233779924482
hsa04658	29126	155	6	1	1	0.03870967741935484	0.1025265057523122
hsa04659	29126	155	6	2	1	0.07616254713028907	0.1025265057523122
hsa04722	29126	155	6	1	1	0.03870967741935484	0.1025265057523122
hsa04917	29126	155	6	1	1	0.03870967741935484	0.1025265057523122
hsa04919	29126	155	6	3	1	0.11239146685066986	0.1311233779924482
hsa04933	29126	155	6	1	1	0.03870967741935484	0.1025265057523122
hsa04935	29126	155	6	1	1	0.03870967741935484	0.1025265057523122
hsa05140	29126	155	6	2	1	0.07616254713028907	0.1025265057523122
hsa05145	29126	155	6	1	1	0.03870967741935484	0.1025265057523122
hsa05152	29126	155	6	4	2	0.007279930030354477	0.1025265057523122
hsa05160	29126	155	6	12	2	0.0694279996710678	0.1025265057523122
hsa05161	29126	155	6	8	2	0.031644821996305465	0.1025265057523122
hsa05162	29126	155	6	9	2	0.039965811710622925	0.1025265057523122
hsa05164	29126	155	6	10	2	0.049070456278172345	0.1025265057523122
