gene1	gene2	correlation
608	54979	0.86033
608	55008	-0.153006
608	55165	0.544819
608	55196	0.132399
608	55350	-0.014766
608	55355	0.624587
608	55454	0.110591
608	55507	0.875922
608	55601	-0.030708
608	55789	0.610598
608	55790	0.173186
608	57162	0.045835
608	57674	-0.023441
608	64105	0.349833
608	64108	-0.072023
608	64135	-0.107499
608	64151	0.680688
608	64407	0.138508
608	65244	0.804529
608	79056	0.073679
608	79598	0.254266
608	79682	0.563857
608	79801	0.761314
608	79971	0.068321
608	80267	0.207618
608	80315	0.09423
608	80830	-0.018357
608	81027	0.268861
608	81030	0.022957
608	81567	0.943907
608	81618	0.911769
608	83540	0.594231
608	83666	-0.077449
608	84057	0.527515
608	84174	0.326942
608	84333	0.091494
608	85363	-0.086792
608	90355	0.214214
608	90701	0.885086
608	91319	0.841201
608	91543	-0.08269
608	92906	0.092099
608	93100	-0.077345
608	94240	0.086885
608	113130	0.613088
608	114908	-0.061682
608	115361	-0.022369
608	115362	0.00272
608	116071	-0.065414
608	120892	0.0831
608	122509	0.619019
608	129607	-0.093838
608	130589	-0.035539
608	135112	-0.105616
608	140609	0.121403
608	147339	0.038038
608	147807	0.073129
608	151636	-0.100692
608	153222	0.076722
608	162394	0.008622
608	219285	-0.025836
608	219537	-0.059341
608	219988	-0.018929
608	254225	0.103824
608	257019	0.244543
608	348262	0.028197
608	374291	0.118868
608	375298	-0.156123
608	387882	0.501804
608	440068	-0.024348
608	441864	0.047171
608	444882	0.159805
608	445815	0.46532
608	494143	0.80618
608	728358	0.065917
608	100132406	0.124896
608	100133941	0.09219
608	100169751	0.052546
608	100169753	0.052546
608	100169754	0.052546
608	100169755	0.052546
608	100169756	0.052546
608	100169757	0.052546
608	100169758	0.052546
608	100169759	0.052546
608	100169760	0.057957
608	100169761	0.052546
608	100169762	0.052546
608	100169763	0.052546
608	100169764	0.052546
608	100169765	0.052546
608	100169766	0.052546
608	100169767	0.052546
608	100169768	0.052546
608	100423062	0.90721
608	100820829	0.328697
608	100913187	0.049796
608	101060226	0.134674
608	109864272	-0.043588
671	671	1.0
671	699	0.177497
671	706	0.201663
671	710	-0.125259
671	734	-0.109942
671	820	0.7919
671	890	0.35889
671	891	0.261344
671	924	-0.243532
671	932	0.906857
671	952	-0.126978
671	983	0.480711
671	990	0.140658
671	991	0.313432
671	1033	0.406194
671	1088	0.941361
671	1118	0.764424
671	1397	-0.15633
671	1511	0.860337
671	1667	0.855975
671	1668	0.681488
671	1669	0.884296
671	1718	0.123377
671	1719	0.418327
671	1869	0.146355
671	1950	0.021693
671	1955	0.086125
671	1997	-0.072868
671	2162	0.055491
671	2215	-0.005422
671	2237	0.209049
671	2529	-0.08551
671	2537	-0.147441
671	2633	-0.139079
671	2635	-0.195572
671	2731	-0.042008
671	3017	-0.054407
671	3039	0.070681
671	3040	0.011642
671	3043	0.105061
671	3161	0.320793
671	3429	-0.034349
671	3433	-0.154239
671	3434	-0.119821
671	3437	-0.138441
671	3493	0.065716
671	3494	0.071544
671	3500	0.162933
671	3501	0.143581
671	3502	0.142111
671	3503	0.100587
671	3507	-0.016503
671	3512	0.053025
671	3514	0.078104
671	3537	0.059188
671	3538	0.128097
671	3539	0.068637
671	3656	0.017027
671	3662	-0.148375
671	3690	0.155779
671	3832	0.40607
671	3833	0.465895
671	3925	0.303187
671	3934	0.898506
671	3998	-0.100437
671	4051	0.155586
671	4057	0.925658
671	4061	-0.133584
671	4171	0.372473
671	4173	0.277199
671	4175	0.19149
671	4288	0.472664
671	4311	0.020134
671	4317	0.845175
671	4353	0.897437
671	4599	-0.123667
671	4605	0.197643
671	4680	0.903682
671	4713	-0.085852
671	4938	-0.154417
671	4939	-0.165273
671	4940	-0.077399
671	4973	0.857548
671	5273	0.813651
671	5414	-0.079526
671	5450	-0.039679
671	5577	0.047944
671	5610	-0.031188
671	5806	0.757243
671	6035	-0.086151
671	6036	0.35693
671	6037	0.759694
671	6241	0.330815
671	6319	0.574786
671	6518	0.723459
671	6614	-0.184262
671	6675	-0.092207
671	6678	0.051419
671	6772	-0.13396
671	6773	-0.204084
671	6782	-0.069396
671	6868	0.004606
671	6923	-0.051124
671	6941	0.302995
671	6947	0.915996
671	7083	0.380346
671	7153	0.432207
671	7184	-0.113235
671	7298	0.523272
671	7345	0.117212
671	8318	0.353929
671	8339	0.094323
671	8343	-0.017647
671	8345	-0.129159
671	8347	-0.11235
671	8348	-0.072515
671	8365	-0.064847
671	8460	0.163311
671	8638	-0.077982
671	8698	-0.037119
671	8809	0.116713
671	8819	0.063217
671	8836	0.246347
671	8876	0.256846
671	8900	0.129957
671	8916	-0.020292
671	8926	0.031026
671	8970	-0.057161
671	9055	0.585598
671	9133	0.395807
671	9212	0.355349
671	9232	0.262833
671	9334	0.175586
671	9381	-0.073787
671	9582	-0.071824
671	9663	0.056039
671	9697	-0.057859
671	9768	0.453661
671	9787	0.345884
671	10024	0.445292
671	10321	0.88723
671	10346	-0.087145
671	10384	-0.261862
671	10403	0.050241
671	10561	-0.115827
671	10562	0.811061
671	10615	0.331881
671	10964	-0.113401
671	11004	0.447473
671	11065	0.409861
671	11119	-0.153122
671	11130	0.261906
671	11274	-0.150183
671	22885	0.125018
671	22895	0.192794
671	22936	0.053581
671	22974	0.495839
671	23231	-0.022712
671	23347	-0.124712
671	23389	-0.007571
671	23495	-0.092716
671	23531	-0.090793
671	23586	-0.214083
671	24138	-0.164261
671	25832	-0.094099
671	28834	0.03779
671	29028	0.225817
671	29089	0.254317
671	29126	-0.120485
671	29952	-0.151307
671	51053	0.187022
671	51191	-0.151034
671	51203	0.458787
671	51237	0.052526
671	51303	-0.115145
671	51439	-0.060719
671	51513	-0.237525
671	51659	0.356498
671	51673	-0.278297
671	54407	0.001294
671	54464	-0.094213
671	54625	-0.151781
671	54739	-0.17298
671	54809	-0.179361
671	54855	0.076163
671	54877	-0.088748
671	54900	-0.164278
671	54979	-0.171471
671	55008	-0.195847
671	55165	0.352998
671	55196	-0.021318
671	55350	-0.2328
671	55355	0.432696
671	55454	0.120965
671	55507	-0.037896
671	55601	-0.156286
671	55789	0.320997
671	55790	0.17745
671	57162	-0.012703
671	57674	-0.139412
671	64105	0.150073
671	64108	-0.1682
671	64135	-0.1931
671	64151	0.351729
671	64407	-0.011044
671	65244	-0.054312
671	79056	-0.069603
671	79598	0.020979
671	79682	0.282271
671	79801	0.177295
671	79971	0.003232
671	80267	-0.037966
671	80315	-0.000585
671	80830	-0.165963
671	81027	0.039004
671	81030	-0.140347
671	81567	0.042945
671	81618	0.009739
671	83540	0.366846
671	83666	-0.141782
671	84057	0.36721
671	84174	-0.087947
671	84333	-0.185634
671	85363	-0.129023
671	90355	0.203684
671	90701	-0.137531
671	91319	0.021173
671	91543	-0.109267
671	92906	0.079481
671	93100	0.15026
671	94240	-0.103874
671	113130	0.437504
671	114908	-0.116389
671	115361	-0.140319
671	115362	-0.09997
671	116071	-0.108166
671	120892	0.000738
671	122509	0.076236
671	129607	-0.110838
671	130589	-0.108358
671	135112	-0.027951
671	140609	-0.076143
671	147339	-0.03006
671	147807	-0.050895
671	151636	-0.194075
671	153222	-0.046857
671	162394	-0.189702
671	219285	-0.137196
671	219537	-0.118513
671	219988	-0.012497
671	254225	-0.056188
671	257019	0.045624
671	348262	-0.051038
671	374291	-0.117669
671	375298	-0.154105
671	387882	-0.17218
671	440068	-0.115885
671	441864	0.792593
671	444882	-0.028042
671	445815	-0.147132
671	494143	-0.05179
671	728358	0.870611
671	100132406	-0.092524
671	100133941	0.869716
671	100169751	0.119854
671	100169753	0.119854
671	100169754	0.119854
671	100169755	0.119854
671	100169756	0.119854
671	100169757	0.119854
671	100169758	0.119854
671	100169759	0.119854
671	100169760	0.022126
671	100169761	0.119854
671	100169762	0.119854
671	100169763	0.119854
671	100169764	0.119854
671	100169765	0.119854
671	100169766	0.119854
671	100169767	0.119854
671	100169768	0.119854
671	100423062	0.060833
671	100820829	0.010384
671	100913187	0.033565
671	101060226	-0.045028
671	109864272	-0.10521
699	699	1.0
699	706	-0.203881
699	710	0.125352
699	734	0.269266
699	820	0.082057
699	890	0.890629
699	891	0.904746
699	924	-0.091062
699	932	0.210747
699	952	0.790344
699	983	0.859472
699	990	0.9614
699	991	0.779718
699	1033	0.801059
699	1088	0.252824
699	1118	0.083644
699	1397	-0.249329
699	1511	0.14897
699	1667	0.033548
699	1668	-0.006948
699	1669	0.167347
699	1718	0.591593
699	1719	0.734302
699	1869	0.444756
699	1950	0.571311
699	1955	0.372545
699	1997	0.363142
699	2162	0.451104
699	2215	0.099084
699	2237	0.824478
699	2529	-0.264039
699	2537	0.0232
699	2633	0.230554
699	2635	0.275593
699	2731	0.84994
699	3017	0.396249
699	3039	-0.377376
699	3040	-0.406811
699	3043	-0.304253
699	3161	0.906122
699	3429	0.295184
699	3433	0.097214
699	3434	0.103808
699	3437	0.109714
699	3493	0.58484
699	3494	0.451614
699	3500	0.677221
699	3501	0.587588
699	3502	0.68864
699	3503	0.663941
699	3507	0.570864
699	3512	0.760448
699	3514	0.615649
699	3537	0.609997
699	3538	0.644905
699	3539	0.644892
699	3656	0.324177
699	3662	0.803555
699	3690	0.468795
699	3832	0.904761
699	3833	0.790696
699	3925	0.730037
699	3934	0.105269
699	3998	0.82844
699	4051	0.274816
699	4057	0.193286
699	4061	0.068888
699	4171	0.744271
699	4173	0.861815
699	4175	0.799957
699	4288	0.81337
699	4311	0.322006
699	4317	0.311048
699	4353	0.185181
699	4599	0.074559
699	4605	0.812536
699	4680	0.251433
699	4713	-0.006055
699	4938	0.153389
699	4939	0.165645
699	4940	0.183035
699	4973	0.278882
699	5273	0.238161
699	5414	0.112275
699	5450	0.803955
699	5577	0.510101
699	5610	0.194068
699	5806	0.311825
699	6035	0.201681
699	6036	0.119282
699	6037	0.08601
699	6241	0.932969
699	6319	0.576798
699	6518	0.541618
699	6614	0.032845
699	6675	0.838587
699	6678	0.4169
699	6772	0.262205
699	6773	0.145679
699	6782	0.707713
699	6868	0.381814
699	6923	-0.175985
699	6941	0.832972
699	6947	0.183415
699	7083	0.600403
699	7153	0.851766
699	7184	0.844056
699	7298	0.786434
699	7345	0.803619
699	8318	0.844353
699	8339	0.430047
699	8343	0.457315
699	8345	0.382186
699	8347	0.334442
699	8348	0.416133
699	8365	0.413308
699	8460	0.111193
699	8638	0.123512
699	8698	-0.289035
699	8809	0.217733
699	8819	0.181059
699	8836	0.783099
699	8876	0.235061
699	8900	0.01344
699	8916	0.373214
699	8926	0.521288
699	8970	0.489248
699	9055	0.742584
699	9133	0.845106
699	9212	0.693549
699	9232	0.775667
699	9334	0.325506
699	9381	0.060038
699	9582	0.241622
699	9663	0.372697
699	9697	0.790728
699	9768	0.794129
699	9787	0.917797
699	10024	0.676997
699	10321	0.29641
699	10346	0.279571
699	10384	0.310097
699	10403	0.673208
699	10561	0.16598
699	10562	0.135286
699	10615	0.93624
699	10964	0.164665
699	11004	0.851715
699	11065	0.825213
699	11119	0.376884
699	11130	0.931685
699	11274	0.10559
699	22885	0.466886
699	22895	0.355802
699	22936	0.776858
699	22974	0.856876
699	23231	0.726026
699	23347	0.292986
699	23389	0.36536
699	23495	0.685061
699	23531	0.471367
699	23586	0.090475
699	24138	0.12857
699	25832	0.310055
699	28834	0.536478
699	29028	0.725866
699	29089	0.825432
699	29126	0.075849
699	29952	-0.065037
699	51053	0.821106
699	51191	0.066841
699	51203	0.859594
699	51237	0.708349
699	51303	0.737449
699	51439	0.269029
699	51513	-0.102013
699	51659	0.734354
699	51673	-0.157546
699	54407	0.363729
699	54464	0.342758
699	54625	0.184906
699	54739	0.180773
699	54809	0.259116
699	54855	0.862973
699	54877	0.281917
699	54900	0.69735
699	54979	0.733876
699	55008	0.002174
699	55165	0.875925
699	55196	0.350879
699	55350	0.099939
699	55355	0.884779
699	55454	0.351165
699	55507	0.844049
699	55601	0.226668
699	55789	0.90737
699	55790	0.320103
699	57162	0.236717
699	57674	0.246398
699	64105	0.590248
699	64108	0.125195
699	64135	0.139049
699	64151	0.925532
699	64407	0.374405
699	65244	0.861711
699	79056	0.309917
699	79598	0.488236
699	79682	0.767211
699	79801	0.969024
699	79971	0.218347
699	80267	0.484317
699	80315	0.340217
699	80830	0.267639
699	81027	0.523315
699	81030	0.191711
699	81567	0.866252
699	81618	0.768989
699	83540	0.859043
699	83666	0.222323
699	84057	0.681296
699	84174	0.453234
699	84333	0.369736
699	85363	0.206412
699	90355	0.285389
699	90701	0.798653
699	91319	0.702705
699	91543	0.110219
699	92906	0.446196
699	93100	-0.165599
699	94240	0.291305
699	113130	0.803533
699	114908	0.226615
699	115361	0.228779
699	115362	0.269471
699	116071	0.144995
699	120892	0.367599
699	122509	0.580075
699	129607	0.136872
699	130589	0.191145
699	135112	0.209594
699	140609	0.35851
699	147339	0.30448
699	147807	-0.139148
699	151636	0.162995
699	153222	0.256085
699	162394	0.226204
699	219285	0.273073
699	219537	0.200586
699	219988	0.304955
699	254225	0.384532
699	257019	0.418124
699	348262	-0.187014
699	374291	-0.071827
699	375298	-0.442205
699	387882	0.561199
699	440068	0.195935
699	441864	0.218328
699	444882	0.386358
699	445815	0.651096
699	494143	0.894897
699	728358	0.167453
699	100132406	0.362294
699	100133941	0.232755
699	100169751	-0.02413
699	100169753	-0.02413
699	100169754	-0.02413
699	100169755	-0.02413
699	100169756	-0.02413
699	100169757	-0.02413
699	100169758	-0.02413
699	100169759	-0.02413
699	100169760	0.02562
699	100169761	-0.02413
699	100169762	-0.02413
699	100169763	-0.02413
699	100169764	-0.02413
699	100169765	-0.02413
699	100169766	-0.02413
699	100169767	-0.02413
699	100169768	-0.02413
699	100423062	0.673308
699	100820829	0.484723
699	100913187	0.269066
699	101060226	0.352195
699	109864272	-0.060257
706	706	1.0
706	710	-0.273426
706	734	-0.595958
706	820	0.350656
706	890	-0.139254
706	891	-0.03212
706	924	0.336396
706	932	0.216004
706	952	-0.397255
706	983	-0.045353
706	990	-0.187007
706	991	0.222015
706	1033	0.054612
706	1088	0.202333
706	1118	0.40627
706	1397	0.314188
706	1511	0.365103
706	1667	0.367097
706	1668	0.361152
706	1669	0.348294
706	1718	-0.065957
706	1719	-0.308453
706	1869	0.141509
706	1950	-0.454265
706	1955	-0.474719
706	1997	-0.662774
706	2162	-0.476952
706	2215	-0.463319
706	2237	0.029047
706	2529	0.69475
706	2537	-0.179199
706	2633	-0.49736
706	2635	-0.590112
706	2731	-0.201476
706	3017	-0.404879
706	3039	0.434706
706	3040	0.454809
706	3043	0.204308
706	3161	-0.174304
706	3429	-0.051463
706	3433	-0.549469
706	3434	-0.42378
706	3437	-0.458788
706	3493	0.217863
706	3494	0.25578
706	3500	0.065574
706	3501	0.150325
706	3502	0.139668
706	3503	0.109268
706	3507	0.084863
706	3512	-0.146591
706	3514	0.026011
706	3537	0.115565
706	3538	0.092027
706	3539	0.124033
706	3656	-0.429321
706	3662	-0.34004
706	3690	-0.260931
706	3832	-0.153113
706	3833	0.152349
706	3925	-0.034213
706	3934	0.381185
706	3998	-0.454071
706	4051	-0.352137
706	4057	0.272208
706	4061	0.009475
706	4171	0.118268
706	4173	-0.199973
706	4175	-0.346855
706	4288	-0.086133
706	4311	-0.391993
706	4317	0.079252
706	4353	0.306501
706	4599	-0.34102
706	4605	0.191928
706	4680	0.10509
706	4713	0.668045
706	4938	-0.350724
706	4939	-0.449377
706	4940	-0.460946
706	4973	0.09159
706	5273	0.049197
706	5414	-0.290789
706	5450	-0.197117
706	5577	-0.482599
706	5610	-0.543045
706	5806	-0.043144
706	6035	0.115773
706	6036	0.124724
706	6037	0.372917
706	6241	-0.132845
706	6319	-0.184455
706	6518	0.211053
706	6614	-0.250877
706	6675	-0.427186
706	6678	-0.226734
706	6772	-0.565273
706	6773	-0.48875
706	6782	-0.57868
706	6868	-0.504651
706	6923	0.778711
706	6941	-0.07394
706	6947	0.157268
706	7083	0.432167
706	7153	-0.223175
706	7184	-0.361937
706	7298	0.052934
706	7345	-0.040275
706	8318	0.078481
706	8339	-0.34917
706	8343	-0.475526
706	8345	-0.372085
706	8347	-0.463036
706	8348	-0.365659
706	8365	-0.32376
706	8460	0.093258
706	8638	-0.307613
706	8698	0.823089
706	8809	-0.106938
706	8819	0.020063
706	8836	-0.040111
706	8876	-0.187179
706	8900	0.021795
706	8916	-0.626205
706	8926	-0.471952
706	8970	-0.278326
706	9055	-0.108337
706	9133	0.05019
706	9212	0.29801
706	9232	0.064461
706	9334	-0.414219
706	9381	-0.235494
706	9582	-0.281674
706	9663	-0.545311
706	9697	-0.435746
706	9768	0.019433
706	9787	-0.093183
706	10024	0.267318
706	10321	0.179655
706	10346	-0.545998
706	10384	-0.56242
706	10403	-0.447433
706	10561	-0.423571
706	10562	0.218445
706	10615	-0.13812
706	10964	-0.450592
706	11004	0.048175
706	11065	-0.028851
706	11119	-0.648267
706	11130	-0.058628
706	11274	-0.364869
706	22885	-0.249432
706	22895	-0.054531
706	22936	-0.414551
706	22974	-0.026654
706	23231	-0.371665
706	23347	-0.697161
706	23389	-0.627813
706	23495	-0.012877
706	23531	-0.519415
706	23586	-0.574754
706	24138	-0.56814
706	25832	-0.644668
706	28834	0.205772
706	29028	-0.446471
706	29089	0.036888
706	29126	-0.344486
706	29952	0.465682
706	51053	-0.02999
706	51191	-0.409416
706	51203	-0.207205
706	51237	0.131904
706	51303	-0.143047
706	51439	-0.660634
706	51513	-0.191226
706	51659	0.148889
706	51673	-0.015682
706	54407	-0.464925
706	54464	-0.683509
706	54625	-0.581267
706	54739	-0.496158
706	54809	-0.650031
706	54855	-0.319421
706	54877	-0.641477
706	54900	-0.46269
706	54979	-0.115722
706	55008	-0.405625
706	55165	-0.192354
706	55196	-0.551059
706	55350	-0.475816
706	55355	-0.055911
706	55454	-0.378579
706	55507	-0.077479
706	55601	-0.556903
706	55789	-0.158088
706	55790	-0.194369
706	57162	-0.593439
706	57674	-0.550472
706	64105	-0.477976
706	64108	-0.380783
706	64135	-0.53975
706	64151	-0.117504
706	64407	-0.510024
706	65244	-0.322774
706	79056	-0.465234
706	79598	-0.421291
706	79682	-0.175046
706	79801	-0.227669
706	79971	-0.314242
706	80267	-0.615002
706	80315	-0.585482
706	80830	-0.58378
706	81027	-0.56228
706	81030	-0.424304
706	81567	-0.174395
706	81618	0.022602
706	83540	-0.12094
706	83666	-0.570642
706	84057	0.014716
706	84174	-0.328481
706	84333	-0.74641
706	85363	-0.535418
706	90355	0.041869
706	90701	-0.153753
706	91319	0.174535
706	91543	-0.388117
706	92906	-0.60284
706	93100	0.761596
706	94240	-0.433277
706	113130	0.159627
706	114908	-0.663197
706	115361	-0.538768
706	115362	-0.555099
706	116071	-0.201112
706	120892	-0.60302
706	122509	0.256079
706	129607	-0.443092
706	130589	-0.372073
706	135112	-0.46892
706	140609	-0.619312
706	147339	-0.599648
706	147807	0.734885
706	151636	-0.563697
706	153222	-0.532428
706	162394	-0.570495
706	219285	-0.597352
706	219537	-0.386242
706	219988	-0.652881
706	254225	-0.667294
706	257019	-0.3049
706	348262	0.705656
706	374291	0.606158
706	375298	0.401745
706	387882	-0.368668
706	440068	-0.424971
706	441864	0.172944
706	444882	-0.626177
706	445815	-0.523777
706	494143	-0.30188
706	728358	0.445626
706	100132406	-0.657537
706	100133941	0.215753
706	100169751	0.387865
706	100169753	0.387865
706	100169754	0.387865
706	100169755	0.387865
706	100169756	0.387865
706	100169757	0.387865
706	100169758	0.387865
706	100169759	0.387865
706	100169760	0.046979
706	100169761	0.387865
706	100169762	0.387865
706	100169763	0.387865
706	100169764	0.387865
706	100169765	0.387865
706	100169766	0.387865
706	100169767	0.387865
706	100169768	0.387865
706	100423062	0.119575
706	100820829	-0.328119
706	100913187	-0.44936
706	101060226	-0.591756
706	109864272	0.490666
710	710	1.0
710	734	0.153587
710	820	0.005521
710	890	0.078562
710	891	0.094281
710	924	0.16233
710	932	-0.244237
710	952	0.382682
710	983	0.009508
710	990	0.172754
710	991	0.116242
710	1033	-0.039552
710	1088	-0.128051
710	1118	-0.092982
710	1397	-0.102022
710	1511	-0.216605
710	1667	-0.191127
710	1668	-0.171698
710	1669	-0.200762
710	1718	0.321163
710	1719	0.035137
710	1869	0.140489
710	1950	0.191329
710	1955	0.040324
710	1997	0.291789
710	2162	0.099379
710	2215	0.363729
710	2237	0.185006
710	2529	0.189468
710	2537	0.906291
710	2633	0.844237
710	2635	0.77976
710	2731	0.060253
710	3017	0.658879
710	3039	-0.280908
710	3040	-0.250448
710	3043	-0.375877
710	3161	0.047506
710	3429	0.764571
710	3433	0.784319
710	3434	0.855757
710	3437	0.894821
710	3493	-0.032715
710	3494	-0.047661
710	3500	-0.139922
710	3501	-0.164741
710	3502	-0.119115
710	3503	-0.029113
710	3507	0.036994
710	3512	-0.07077
710	3514	-0.13162
710	3537	-0.108618
710	3538	-0.097932
710	3539	-0.081602
710	3656	0.375923
710	3662	0.175836
710	3690	0.108212
710	3832	0.043088
710	3833	0.123046
710	3925	0.12792
710	3934	-0.118995
710	3998	0.184511
710	4051	0.038514
710	4057	-0.049384
710	4061	0.844867
710	4171	0.082144
710	4173	0.176012
710	4175	0.150127
710	4288	0.100316
710	4311	0.156674
710	4317	-0.055528
